user_id,timestamp,is_gone,correct,wrong,discovered,passed,started_attempt,viewed,unique_days,passed_course
665,1499773979,True,3.0,12.0,11,9,5,38,9,False
667,1480079915,True,1.0,0.0,2,2,1,4,1,False
668,1511379492,True,0.0,0.0,1,1,0,1,1,False
669,1515390662,True,2.0,0.0,9,9,2,10,2,False
670,1485586724,True,0.0,0.0,1,1,0,1,1,False
671,1469860740,True,0.0,0.0,1,0,0,2,2,False
673,1485108741,True,2.0,0.0,9,9,2,12,2,False
674,1475071529,True,0.0,0.0,1,0,0,1,1,False
675,1496668816,True,41.0,39.0,107,107,45,173,5,False
676,1514733052,True,76.0,31.0,198,198,94,536,31,True
677,1472712215,True,15.0,4.0,42,41,15,103,15,False
678,1435641720,True,8.0,10.0,25,24,16,66,4,False
679,1525447526,False,27.0,68.0,61,61,42,233,10,False
681,1516619279,True,75.0,130.0,195,195,97,372,20,True
682,1464534748,True,2.0,1.0,6,6,3,6,1,False
684,1521200846,True,0.0,0.0,1,1,0,1,1,False
685,1526665387,False,9.0,9.0,24,23,16,81,5,False
686,1473249628,True,18.0,19.0,59,53,21,132,18,False
687,1512324324,True,9.0,6.0,29,29,9,55,5,False
688,1511799369,True,0.0,0.0,1,0,1,1,1,False
689,1441775262,True,5.0,7.0,30,26,12,88,3,False
690,1480526105,True,0.0,0.0,1,0,0,1,1,False
691,1505079449,True,2.0,7.0,9,9,9,9,1,False
692,1516388729,True,2.0,3.0,14,12,8,16,1,False
694,1516350198,True,2.0,4.0,10,10,6,14,2,False
695,1517312644,True,2.0,1.0,36,28,11,59,6,False
697,1523963035,True,7.0,15.0,34,29,11,170,15,False
698,1526301649,False,16.0,35.0,41,40,19,228,16,False
699,1501239417,True,9.0,18.0,23,21,15,33,4,False
701,1513089093,True,7.0,3.0,20,20,7,30,5,False
702,1511041721,True,76.0,111.0,198,198,113,363,17,True
703,1522874151,True,79.0,171.0,198,197,141,917,64,True
705,1516798321,True,0.0,0.0,1,1,0,2,1,False
706,1458317047,True,0.0,0.0,1,0,0,1,1,False
707,1460401170,True,28.0,29.0,67,67,40,125,10,False
708,1487897699,True,25.0,7.0,61,60,26,93,9,False
709,1462292226,True,75.0,26.0,191,191,79,407,20,True
710,1516016706,True,27.0,35.0,99,93,33,153,11,False
711,1439863477,True,0.0,0.0,1,1,0,3,3,False
712,1521208962,True,0.0,0.0,1,1,0,1,1,False
713,1497451444,True,77.0,91.0,198,198,88,295,18,True
714,1490451630,True,0.0,0.0,1,1,0,1,1,False
715,1509653737,True,0.0,0.0,3,3,0,3,1,False
716,1516298965,True,76.0,86.0,196,195,102,691,20,True
717,1447702308,True,2.0,0.0,10,10,2,10,1,False
718,1476215308,True,0.0,0.0,2,2,0,3,1,False
719,1443122394,True,0.0,0.0,1,0,0,1,1,False
720,1479311840,True,0.0,0.0,3,3,0,3,1,False
721,1518346769,True,24.0,12.0,106,100,29,151,3,False
722,1521660759,True,4.0,6.0,15,14,6,25,9,False
724,1495702841,True,76.0,125.0,196,196,105,1241,51,True
727,1477496550,True,29.0,25.0,60,60,33,170,10,False
728,1494520918,True,0.0,0.0,1,0,1,1,1,False
729,1515227331,True,2.0,1.0,8,8,3,8,1,False
730,1444410836,True,0.0,0.0,2,2,0,2,1,False
732,1441397479,True,46.0,47.0,117,117,58,306,19,False
734,1526722597,False,0.0,0.0,2,2,0,4,2,False
735,1453745753,True,14.0,16.0,45,43,19,63,3,False
737,1467010965,True,0.0,0.0,1,1,0,1,1,False
738,1461826388,True,7.0,11.0,28,26,8,71,5,False
740,1435614579,True,23.0,6.0,56,56,24,112,4,False
742,1509415897,True,0.0,0.0,1,1,0,1,1,False
743,1493293002,True,71.0,186.0,198,192,122,1078,54,True
746,1517946049,True,0.0,0.0,1,1,0,1,1,False
748,1468321367,True,0.0,0.0,6,5,0,8,1,False
749,1492382914,True,0.0,0.0,4,3,0,5,1,False
750,1505761775,True,0.0,0.0,1,0,1,49,32,False
751,1477469241,True,0.0,0.0,1,0,0,1,1,False
752,1508757654,True,87.0,81.0,198,198,105,444,13,True
753,1499075749,True,2.0,0.0,8,8,2,8,1,False
755,1446739872,True,7.0,87.0,24,24,9,74,3,False
756,1456992166,True,2.0,7.0,15,13,4,18,2,False
758,1435488250,True,0.0,0.0,9,7,0,12,1,False
759,1436628246,True,30.0,82.0,86,77,35,277,12,False
761,1459848744,True,0.0,0.0,193,118,0,4281,43,False
762,1517949947,True,0.0,0.0,1,1,0,1,1,False
763,1443079121,True,1.0,1.0,8,7,2,20,2,False
764,1503563069,True,9.0,2.0,31,30,10,48,4,False
766,1485785897,True,29.0,8.0,54,54,31,111,6,False
767,1505417189,True,2.0,0.0,11,11,3,20,1,False
768,1449735696,True,2.0,0.0,7,7,2,7,1,False
769,1444377949,True,16.0,19.0,86,72,20,126,7,False
771,1450163600,True,42.0,52.0,193,160,79,318,19,False
772,1495916870,True,0.0,0.0,1,0,0,1,1,False
773,1481294899,True,2.0,0.0,12,12,2,14,2,False
774,1526760212,False,2.0,1.0,20,9,14,41,3,False
775,1513095390,True,1.0,8.0,14,11,7,28,3,False
776,1455296325,True,0.0,0.0,1,0,0,1,1,False
777,1454173306,True,2.0,0.0,6,6,2,7,1,False
778,1526627212,False,52.0,31.0,143,137,89,220,27,False
780,1485729955,True,2.0,0.0,10,10,2,10,1,False
781,1518342366,True,8.0,3.0,24,24,8,47,3,False
782,1436189264,True,22.0,15.0,76,75,22,145,6,False
783,1445538302,True,75.0,139.0,193,193,110,730,14,True
784,1441866027,True,0.0,0.0,1,1,0,1,1,False
785,1471935526,True,74.0,16.0,193,192,87,484,41,True
786,1503075414,True,0.0,0.0,1,1,0,1,1,False
787,1456960974,True,0.0,0.0,3,2,0,6,1,False
788,1436547630,True,0.0,0.0,3,2,1,18,11,False
789,1442741621,True,0.0,0.0,6,4,0,8,1,False
790,1505850903,True,48.0,35.0,160,156,59,373,15,False
791,1472019585,True,70.0,90.0,193,186,90,512,16,True
792,1445681408,True,0.0,0.0,1,1,0,1,1,False
793,1504813400,True,15.0,34.0,44,42,28,62,3,False
794,1518625601,True,0.0,0.0,1,1,0,1,1,False
795,1526759581,False,2.0,1.0,14,14,3,20,1,False
797,1471880973,True,7.0,17.0,24,22,9,91,13,False
798,1437467660,True,8.0,16.0,30,28,13,64,10,False
799,1515080811,True,29.0,51.0,96,88,50,166,19,False
802,1524927895,False,2.0,0.0,8,8,2,9,1,False
803,1436197558,True,3.0,2.0,4,3,2,22,1,False
806,1513519723,True,0.0,0.0,2,1,1,2,2,False
808,1498208301,True,9.0,36.0,43,36,18,95,2,False
809,1466268344,True,48.0,23.0,135,127,59,212,7,False
811,1511624363,True,75.0,24.0,193,193,80,458,19,True
812,1525699267,False,52.0,189.0,187,166,108,827,44,False
813,1441017747,True,0.0,0.0,2,2,0,2,1,False
814,1450615463,True,0.0,0.0,1,0,0,1,1,False
815,1488820110,True,13.0,2.0,36,36,13,40,3,False
816,1519665615,True,16.0,205.0,55,51,23,626,13,False
817,1511972930,True,0.0,0.0,1,1,0,1,1,False
818,1475993205,True,0.0,0.0,1,1,0,1,1,False
819,1500577193,True,28.0,10.0,61,61,29,122,7,False
821,1472769047,True,0.0,0.0,1,0,0,1,1,False
822,1503252082,True,76.0,101.0,198,198,90,452,19,True
823,1481629897,True,2.0,0.0,14,12,4,18,1,False
824,1526760771,False,76.0,88.0,198,197,116,273,6,True
825,1501623164,True,12.0,56.0,32,29,22,161,5,False
826,1436216552,True,28.0,21.0,65,65,31,162,9,False
827,1520859229,True,76.0,48.0,198,198,100,314,20,True
828,1526301263,False,41.0,108.0,149,129,142,796,43,False
830,1506181155,True,15.0,8.0,43,40,22,199,17,False
831,1476817997,True,78.0,60.0,190,190,94,837,31,True
833,1448210250,True,12.0,1.0,33,33,12,42,2,False
834,1523813722,True,9.0,1.0,30,29,10,70,4,False
836,1510358241,True,5.0,1.0,25,25,5,41,2,False
838,1512095518,True,25.0,60.0,95,83,43,604,46,False
839,1512421088,True,19.0,18.0,43,40,21,84,11,False
840,1457206098,True,31.0,9.0,77,76,34,121,8,False
841,1479759446,True,9.0,7.0,49,41,12,213,18,False
842,1495699409,True,0.0,0.0,1,1,0,1,1,False
843,1464211733,True,0.0,0.0,7,5,0,7,1,False
844,1438592849,True,0.0,0.0,1,1,0,1,1,False
846,1455905492,True,0.0,0.0,3,3,0,3,1,False
847,1487421955,True,2.0,0.0,10,10,2,13,1,False
849,1488024276,True,5.0,36.0,47,33,15,165,13,False
851,1486109045,True,2.0,0.0,8,8,2,8,1,False
852,1434438233,True,2.0,0.0,10,10,2,10,1,False
853,1498332579,True,2.0,0.0,10,10,2,12,1,False
854,1463477753,True,71.0,86.0,180,179,87,335,31,True
855,1478624856,True,0.0,0.0,1,1,0,6,6,False
856,1499667545,True,2.0,2.0,11,11,4,21,2,False
857,1482143740,True,0.0,0.0,1,0,0,1,1,False
859,1514532710,True,0.0,0.0,1,1,0,1,1,False
861,1448726360,True,0.0,0.0,1,1,0,1,1,False
862,1441608095,True,0.0,0.0,1,1,0,1,1,False
863,1437865280,True,76.0,152.0,193,191,137,317,17,True
865,1526763660,False,25.0,160.0,61,58,40,472,17,False
866,1501682605,True,9.0,2.0,33,32,10,51,3,False
867,1522740495,True,2.0,2.0,10,10,4,20,2,False
868,1512031553,True,1.0,0.0,4,4,1,6,3,False
869,1516873932,True,0.0,0.0,1,0,1,2,2,False
871,1510561282,True,0.0,1.0,1,0,1,1,1,False
872,1435752678,True,0.0,0.0,1,0,0,1,1,False
873,1497554650,True,13.0,25.0,40,37,17,148,3,False
875,1458430507,True,2.0,10.0,14,12,3,14,1,False
876,1464778606,True,2.0,1.0,10,9,3,11,1,False
877,1518825668,True,0.0,0.0,1,1,0,1,1,False
879,1476520864,True,0.0,0.0,1,1,0,9,6,False
881,1507716279,True,0.0,0.0,1,1,0,1,1,False
882,1481885613,True,0.0,0.0,1,1,0,7,6,False
883,1494859242,True,20.0,18.0,61,57,36,94,4,False
884,1526446746,False,0.0,0.0,1,1,0,1,1,False
885,1436090775,True,0.0,0.0,3,1,2,5,1,False
888,1453669040,True,12.0,4.0,34,33,12,91,4,False
889,1525781065,False,0.0,0.0,1,1,0,1,1,False
890,1477994862,True,31.0,55.0,80,77,50,235,18,False
891,1441707536,True,0.0,0.0,2,2,0,2,1,False
892,1458841534,True,8.0,8.0,25,25,8,29,6,False
893,1508794487,True,30.0,88.0,71,70,43,266,6,False
895,1434385683,True,0.0,0.0,1,1,0,2,1,False
896,1437563626,True,0.0,0.0,1,1,0,1,1,False
899,1512097411,True,75.0,114.0,192,192,106,605,22,True
900,1434438206,True,0.0,0.0,1,1,0,1,1,False
902,1525502881,False,79.0,68.0,198,198,104,1412,28,True
903,1518712275,True,75.0,73.0,198,194,90,587,26,True
905,1459692675,True,0.0,0.0,1,1,0,1,1,False
906,1434529105,True,4.0,0.0,16,16,4,25,2,False
908,1510321449,True,2.0,10.0,8,8,12,8,1,False
909,1461480325,True,71.0,36.0,156,154,75,213,12,False
910,1518205534,True,73.0,40.0,197,194,84,397,23,True
911,1517382589,True,89.0,31.0,197,198,108,447,10,True
912,1436089382,True,0.0,0.0,1,0,0,4,1,False
914,1449683363,True,0.0,0.0,3,3,0,4,1,False
915,1482762892,True,53.0,36.0,182,167,67,335,7,False
916,1506139863,True,0.0,0.0,1,1,0,1,1,False
917,1445520661,True,0.0,0.0,2,2,0,2,1,False
919,1475960382,True,1.0,0.0,11,10,2,11,1,False
921,1522213729,True,7.0,6.0,24,22,11,122,4,False
922,1436269493,True,7.0,13.0,34,30,12,60,6,False
923,1518255458,True,0.0,0.0,3,2,1,9,5,False
924,1508669561,True,0.0,0.0,1,0,1,1,1,False
925,1476736100,True,0.0,0.0,1,1,0,1,1,False
927,1500089530,True,76.0,22.0,198,198,82,231,10,True
928,1488031397,True,19.0,32.0,48,47,20,99,8,False
929,1461835211,True,0.0,0.0,1,0,0,14,12,False
930,1459162940,True,0.0,0.0,1,1,0,4,3,False
931,1524341927,False,76.0,166.0,198,196,113,444,34,True
932,1477295814,True,0.0,0.0,1,0,0,1,1,False
934,1511858104,True,11.0,24.0,39,37,18,69,6,False
935,1458578682,True,0.0,0.0,1,1,0,4,1,False
938,1459071219,True,2.0,6.0,2,2,2,3,1,False
939,1460409686,True,2.0,0.0,10,10,2,27,3,False
940,1473343815,True,51.0,32.0,138,133,58,253,10,False
941,1447414982,True,0.0,0.0,1,1,0,1,1,False
942,1444395751,True,7.0,5.0,29,26,9,46,1,False
943,1526762783,False,1.0,0.0,4,4,1,4,1,False
944,1472752582,True,16.0,17.0,41,40,16,75,5,False
946,1435604848,True,0.0,0.0,2,1,0,2,2,False
947,1485345048,True,2.0,0.0,10,9,2,10,1,False
948,1440357694,True,2.0,0.0,8,8,2,13,1,False
949,1436387373,True,1.0,0.0,1,1,1,2,1,False
950,1483187305,True,0.0,0.0,1,0,0,1,1,False
951,1457152109,True,0.0,0.0,1,1,0,1,1,False
954,1440675209,True,73.0,225.0,193,191,202,559,22,True
955,1498995379,True,0.0,0.0,1,1,0,1,1,False
956,1511958689,True,76.0,45.0,198,198,87,406,14,True
957,1525370688,False,0.0,0.0,1,1,0,1,1,False
958,1525127835,False,28.0,38.0,68,67,30,163,4,False
959,1524863022,False,0.0,0.0,8,6,2,8,1,False
961,1477154560,True,0.0,0.0,1,1,0,1,1,False
962,1465395875,True,0.0,0.0,1,1,0,1,1,False
963,1473103422,True,75.0,252.0,181,181,145,305,15,True
964,1451022524,True,0.0,0.0,3,3,0,3,1,False
965,1493987420,True,27.0,43.0,70,68,35,271,5,False
966,1516141700,True,0.0,0.0,1,1,0,1,1,False
967,1503509331,True,0.0,0.0,1,1,0,1,1,False
968,1520824922,True,29.0,80.0,84,77,41,157,8,False
969,1506511804,True,27.0,12.0,69,67,29,176,9,False
974,1518983203,True,0.0,0.0,2,2,0,2,1,False
975,1443567092,True,3.0,2.0,47,32,5,74,2,False
976,1454962809,True,0.0,0.0,8,6,0,10,1,False
977,1496685846,True,0.0,0.0,1,1,0,1,1,False
978,1508586291,True,13.0,52.0,55,47,24,116,3,False
979,1512379595,True,0.0,0.0,1,0,1,28,19,False
981,1507882988,True,21.0,74.0,91,76,26,295,36,False
982,1506175935,True,0.0,0.0,9,7,0,16,2,False
983,1511100278,True,16.0,23.0,42,41,17,50,3,False
984,1449654932,True,2.0,3.0,2,2,5,2,1,False
985,1455300788,True,8.0,1.0,20,19,10,25,2,False
986,1481216574,True,2.0,2.0,16,16,4,44,6,False
987,1435569741,True,0.0,0.0,2,1,0,2,1,False
989,1508070633,True,76.0,98.0,194,194,104,330,17,True
990,1524426305,False,15.0,6.0,44,42,19,147,13,False
991,1435558642,True,12.0,14.0,34,33,14,55,5,False
992,1448449186,True,0.0,0.0,3,3,0,3,1,False
993,1455130082,True,0.0,0.0,5,5,0,8,2,False
994,1445850860,True,14.0,57.0,38,37,14,44,3,False
995,1487962485,True,0.0,1.0,5,2,2,18,3,False
996,1514238013,True,17.0,9.0,69,63,32,123,11,False
997,1473764369,True,0.0,0.0,2,2,0,3,1,False
998,1522247268,True,0.0,1.0,1,0,1,1,1,False
1000,1436088466,True,31.0,8.0,56,55,32,129,3,False
1001,1490594648,True,4.0,2.0,15,14,6,23,3,False
1002,1435588462,True,0.0,0.0,1,1,0,1,1,False
1004,1521414517,True,7.0,2.0,34,33,8,59,4,False
1005,1436263895,True,0.0,0.0,1,1,0,1,1,False
1006,1487924313,True,0.0,0.0,8,8,0,8,1,False
1007,1444727377,True,0.0,0.0,2,2,0,3,1,False
1008,1473871588,True,0.0,0.0,1,1,0,2,1,False
1009,1446031077,True,8.0,0.0,27,27,8,36,6,False
1011,1502255836,True,8.0,29.0,26,25,10,91,8,False
1012,1476371246,True,0.0,0.0,1,1,0,1,1,False
1013,1460465536,True,75.0,15.0,193,193,84,258,15,True
1014,1443361216,True,0.0,0.0,4,3,0,5,1,False
1015,1436179365,True,2.0,0.0,9,9,2,11,1,False
1016,1445499857,True,0.0,0.0,1,1,0,1,1,False
1017,1511474066,True,0.0,0.0,1,1,0,1,1,False
1018,1524307114,False,9.0,25.0,25,25,11,83,10,False
1019,1522169066,True,0.0,0.0,1,1,0,1,1,False
1020,1494068753,True,7.0,17.0,79,59,14,158,13,False
1021,1511331918,True,0.0,0.0,1,1,0,1,1,False
1022,1489703619,True,0.0,0.0,2,2,0,2,1,False
1024,1523354729,True,17.0,23.0,118,106,32,209,14,False
1025,1523953714,True,0.0,0.0,1,1,0,1,1,False
1026,1480172606,True,31.0,35.0,168,138,39,420,25,False
1027,1438166894,True,76.0,97.0,193,193,92,393,13,True
1028,1503602237,True,76.0,77.0,197,197,106,478,31,True
1029,1495693620,True,1.0,6.0,11,1,4,17,3,False
1030,1499094126,True,0.0,0.0,1,1,0,5,5,False
1031,1465059286,True,8.0,5.0,24,24,9,40,4,False
1032,1507577375,True,7.0,10.0,24,22,11,54,1,False
1033,1519999645,True,17.0,4.0,46,46,18,84,11,False
1034,1499602206,True,23.0,37.0,60,59,26,122,10,False
1035,1450367708,True,0.0,0.0,3,2,0,5,2,False
1036,1518102321,True,2.0,1.0,7,7,3,9,1,False
1037,1486972673,True,0.0,0.0,1,1,0,1,1,False
1038,1480265814,True,7.0,3.0,25,25,7,31,2,False
1039,1483995174,True,0.0,0.0,1,1,0,1,1,False
1040,1451394801,True,0.0,0.0,1,1,0,1,1,False
1042,1499817119,True,0.0,0.0,1,1,0,1,1,False
1043,1523702034,True,0.0,0.0,1,1,0,2,1,False
1046,1525160857,False,421.0,513.0,128,124,721,8122,478,False
1047,1517415387,True,29.0,36.0,70,70,51,169,5,False
1048,1460407239,True,2.0,0.0,8,8,2,8,1,False
1050,1523984586,True,0.0,0.0,1,0,1,1,1,False
1051,1507977126,True,0.0,0.0,1,1,0,1,1,False
1052,1479494494,True,0.0,0.0,1,0,0,1,1,False
1053,1519753955,True,0.0,0.0,5,5,0,8,2,False
1056,1526641757,False,0.0,0.0,1,1,0,1,1,False
1057,1470250296,True,0.0,0.0,1,1,0,1,1,False
1058,1522174676,True,91.0,491.0,198,198,133,773,31,True
1060,1437217649,True,0.0,0.0,1,1,0,1,1,False
1062,1435147694,True,0.0,0.0,1,0,0,1,1,False
1063,1509979970,True,0.0,0.0,1,1,0,1,1,False
1064,1488233900,True,10.0,4.0,25,25,11,30,2,False
1065,1473785065,True,2.0,0.0,11,11,2,12,1,False
1066,1456909907,True,8.0,0.0,24,24,8,27,2,False
1067,1518770472,True,77.0,102.0,196,196,95,586,15,True
1069,1445956210,True,0.0,0.0,5,3,0,5,1,False
1070,1464996334,True,0.0,0.0,5,3,0,6,1,False
1072,1476100087,True,0.0,0.0,1,1,0,1,1,False
1073,1439798491,True,0.0,0.0,1,0,0,2,2,False
1074,1516132510,True,76.0,78.0,198,198,104,387,5,True
1075,1525593453,False,2.0,0.0,8,8,2,8,1,False
1076,1518419961,True,76.0,40.0,194,198,81,250,8,True
1077,1517667011,True,2.0,0.0,6,6,3,8,1,False
1078,1518438961,True,87.0,61.0,159,174,112,2467,164,True
1079,1438412818,True,0.0,0.0,1,1,0,13,9,False
1080,1520197709,True,8.0,36.0,25,24,16,61,1,False
1081,1505651603,True,2.0,0.0,9,9,2,9,1,False
1082,1523548309,True,29.0,22.0,69,69,30,97,4,False
1084,1442770762,True,0.0,0.0,1,1,0,1,1,False
1085,1515775741,True,0.0,0.0,1,1,0,1,1,False
1086,1447521687,True,0.0,0.0,3,3,0,3,1,False
1088,1495218801,True,72.0,97.0,191,187,101,373,17,True
1089,1492441682,True,10.0,28.0,34,31,12,40,1,False
1090,1526408728,False,3.0,1.0,14,13,5,15,2,False
1091,1508486324,True,15.0,37.0,42,42,15,140,10,False
1093,1434636805,True,2.0,0.0,9,9,2,11,1,False
1094,1512497042,True,0.0,0.0,1,0,1,1,1,False
1095,1445989799,True,0.0,0.0,2,2,0,4,1,False
1096,1471491449,True,3.0,0.0,15,13,3,32,3,False
1097,1436181697,True,0.0,0.0,1,1,0,1,1,False
1098,1457726049,True,0.0,0.0,21,18,0,24,1,False
1101,1484438584,True,0.0,0.0,1,1,0,1,1,False
1103,1435926660,True,1.0,1.0,10,9,2,10,1,False
1104,1507759730,True,2.0,1.0,19,17,4,65,4,False
1105,1525978776,False,9.0,2.0,58,50,16,80,4,False
1106,1438013922,True,0.0,0.0,3,3,0,3,1,False
1107,1512165100,True,76.0,32.0,198,198,87,405,18,True
1108,1436169246,True,0.0,0.0,46,27,0,60,2,False
1109,1446977727,True,0.0,0.0,3,2,0,7,1,False
1110,1475051067,True,2.0,0.0,11,10,2,13,1,False
1111,1503529059,True,2.0,1.0,6,6,3,8,1,False
1112,1475018503,True,9.0,15.0,28,28,11,40,2,False
1113,1524129743,True,16.0,13.0,42,41,19,138,54,False
1114,1473323167,True,0.0,0.0,1,0,0,1,1,False
1116,1454274711,True,0.0,0.0,3,1,1,3,1,False
1117,1439417879,True,0.0,0.0,8,4,0,11,1,False
1118,1473056668,True,0.0,0.0,1,0,1,1,1,False
1119,1454993718,True,0.0,0.0,4,4,0,4,1,False
1120,1507094708,True,0.0,0.0,2,2,0,3,2,False
1121,1507386260,True,13.0,3.0,40,39,16,79,5,False
1122,1484161938,True,7.0,7.0,31,28,8,38,2,False
1123,1508051015,True,17.0,44.0,44,44,17,110,11,False
1124,1507495347,True,0.0,0.0,18,14,1,21,2,False
1125,1526562244,False,0.0,0.0,1,0,1,1,1,False
1126,1486134522,True,12.0,18.0,36,35,16,53,7,False
1127,1437380698,True,0.0,0.0,1,1,0,1,1,False
1128,1467751173,True,76.0,67.0,193,193,91,306,12,True
1129,1434391163,True,0.0,0.0,1,0,1,2,1,False
1130,1514295264,True,10.0,15.0,198,132,89,239,2,False
1133,1510595344,True,0.0,0.0,26,19,7,35,1,False
1136,1496940362,True,0.0,0.0,1,1,0,1,1,False
1139,1498813598,True,76.0,16.0,198,198,77,244,13,True
1140,1517303681,True,7.0,1.0,20,20,8,23,3,False
1141,1447153340,True,0.0,0.0,1,0,1,1,1,False
1142,1458541607,True,8.0,0.0,25,25,8,31,5,False
1144,1462797754,True,8.0,4.0,28,28,10,39,5,False
1146,1517418093,True,28.0,52.0,62,62,36,198,17,False
1148,1523354068,True,73.0,66.0,188,185,91,424,32,True
1150,1492257631,True,13.0,4.0,97,72,13,99,4,False
1151,1523961975,True,77.0,78.0,198,198,103,433,10,True
1155,1463187224,True,71.0,110.0,183,182,94,383,12,True
1159,1457478326,True,0.0,0.0,2,2,0,2,1,False
1160,1434716809,True,0.0,1.0,1,0,1,1,1,False
1161,1458498226,True,75.0,57.0,193,193,83,428,17,True
1162,1488464483,True,8.0,10.0,18,17,8,39,2,False
1163,1507018789,True,35.0,70.0,94,92,47,180,24,False
1165,1499613847,True,9.0,1.0,25,25,9,25,1,False
1166,1497391757,True,0.0,0.0,1,1,0,2,1,False
1167,1436127974,True,46.0,44.0,113,113,55,138,4,False
1168,1458632690,True,1.0,0.0,25,22,2,46,2,False
1169,1512389219,True,3.0,3.0,41,33,15,74,3,False
1172,1520920924,True,40.0,21.0,146,123,69,378,11,False
1173,1503327098,True,82.0,160.0,198,198,114,655,30,True
1174,1435678753,True,2.0,0.0,21,18,2,55,6,False
1176,1489071243,True,0.0,0.0,4,3,0,6,1,False
1177,1474013498,True,0.0,0.0,1,0,0,8,7,False
1178,1512391853,True,91.0,161.0,183,183,124,1055,76,True
1179,1434994245,True,1.0,0.0,16,13,1,16,1,False
1180,1517834518,True,0.0,0.0,2,2,0,2,1,False
1181,1526280777,False,0.0,0.0,1,1,0,1,1,False
1183,1480845485,True,10.0,18.0,33,31,17,71,7,False
1184,1511977756,True,5.0,0.0,18,17,7,31,5,False
1185,1513104169,True,2.0,0.0,13,12,3,13,2,False
1186,1475872309,True,2.0,0.0,13,12,2,16,1,False
1188,1510054165,True,79.0,78.0,198,198,90,368,19,True
1189,1509645928,True,81.0,93.0,191,190,100,459,36,True
1190,1508956631,True,9.0,7.0,32,31,25,116,11,False
1191,1444946713,True,0.0,0.0,1,1,0,1,1,False
1193,1511239401,True,9.0,3.0,29,29,10,103,52,False
1194,1449352113,True,1.0,5.0,14,11,2,17,1,False
1196,1519581026,True,2.0,0.0,12,12,2,23,2,False
1198,1471102365,True,0.0,0.0,1,1,0,1,1,False
1199,1458000647,True,6.0,14.0,189,119,8,319,11,False
1200,1482682131,True,0.0,0.0,1,0,0,1,1,False
1201,1462369773,True,14.0,9.0,49,43,16,94,9,False
1203,1499669227,True,0.0,0.0,1,0,1,1,1,False
1204,1510047828,True,0.0,0.0,1,1,0,1,1,False
1205,1440434052,True,0.0,0.0,1,1,0,30,14,False
1206,1459663797,True,1.0,0.0,9,8,1,10,2,False
1207,1456052907,True,31.0,49.0,73,72,34,177,15,False
1208,1456525638,True,20.0,13.0,76,71,26,102,2,False
1210,1518442445,True,16.0,19.0,47,46,21,424,16,False
1213,1511038648,True,2.0,0.0,6,6,2,9,2,False
1215,1525942097,False,79.0,157.0,198,198,127,501,30,True
1216,1454256996,True,0.0,0.0,3,2,0,5,2,False
1217,1518467186,True,0.0,0.0,2,2,0,3,1,False
1218,1486569577,True,130.0,71.0,198,198,162,626,24,True
1220,1503486380,True,0.0,0.0,1,0,1,1,1,False
1221,1460055844,True,28.0,19.0,66,66,38,104,8,False
1222,1475926206,True,5.0,3.0,38,32,5,112,7,False
1223,1499952978,True,0.0,0.0,1,1,0,1,1,False
1224,1494517000,True,26.0,42.0,61,60,36,281,10,False
1226,1478052302,True,0.0,0.0,1,1,0,1,1,False
1227,1481225383,True,3.0,1.0,11,11,4,36,2,False
1228,1487863531,True,0.0,0.0,1,1,0,1,1,False
1229,1472929164,True,0.0,0.0,10,8,0,19,1,False
1230,1454463665,True,0.0,0.0,1,0,1,1,1,False
1231,1515604471,True,2.0,4.0,10,10,7,12,2,False
1233,1436774476,True,0.0,0.0,1,0,0,1,1,False
1234,1468180393,True,8.0,2.0,24,24,8,37,2,False
1235,1512327177,True,9.0,41.0,44,40,13,86,8,False
1236,1521358053,True,9.0,4.0,25,25,9,37,2,False
1237,1460097545,True,0.0,0.0,1,1,0,1,1,False
1239,1524009161,True,8.0,1.0,93,74,31,186,4,False
1241,1436174285,True,0.0,0.0,1,1,0,1,1,False
1243,1525636436,False,0.0,0.0,1,0,1,38,27,False
1244,1476525278,True,0.0,0.0,1,1,0,1,1,False
1247,1514226131,True,2.0,0.0,16,14,6,19,2,False
1248,1492984594,True,71.0,95.0,193,188,100,392,25,True
1249,1515687891,True,2.0,1.0,63,47,26,84,5,False
1250,1517173536,True,0.0,0.0,10,8,0,12,2,False
1251,1508342637,True,0.0,0.0,3,2,1,3,1,False
1252,1436430871,True,0.0,0.0,2,2,0,2,1,False
1254,1518130261,True,0.0,0.0,5,2,3,8,1,False
1255,1518095194,True,0.0,0.0,1,0,1,1,1,False
1256,1496060341,True,0.0,0.0,1,0,0,1,1,False
1257,1520354026,True,0.0,0.0,3,3,0,3,1,False
1258,1493747141,True,41.0,51.0,135,130,60,330,27,False
1259,1459439099,True,0.0,0.0,1,0,0,7,4,False
1260,1475826444,True,8.0,12.0,23,23,8,31,4,False
1261,1476973739,True,29.0,28.0,68,68,36,132,6,False
1262,1513164117,True,0.0,0.0,1,1,0,1,1,False
1264,1475916732,True,19.0,57.0,104,69,43,298,9,False
